Year,Month,Departure station,Arrival station,Average travel time (min),Number of expected circulations,Number of cancelled trains,Number of late trains at departure,Average delay of late departing trains (min),Average delay of all departing trains (min),Number of trains late on arrival,Average delay of late arriving trains (min),Average delay of all arriving trains (min),"% trains late due to external causes (weather, obstacles, suspicious packages, malevolence, social movements, etc.)","% trains late due to railway infrastructure (maintenance, works)","% trains late due to traffic management (rail line traffic, network interactions)",% trains late due to rolling stock,% trains late due to station management and reuse of material,"% trains late due to passenger traffic (affluence, PSH management, connections)",Number of late trains > 15min,Number of late trains > 30min,Number of late trains > 60min
2018,9,PARIS LYON,ITALIE,428.67816092,87,0,21,31.4333333333,7.33429118773999,22,52.1590909091,13.1781609195,0,0.454545454544999,0.136363636363999,0.318181818182,0.0454545454545,0.0454545454545,22,13,5
2018,9,PARIS LYON,AIX EN PROVENCE TGV,182.947368421,440,3,74,14.8925675676,2.22948131198,58,41.3755747126,6.51773455378,0.206896551724,0.258620689655,0.137931034483,0.362068965517,0,0.0344827586207,54,34,8
2018,9,MARNE LA VALLEE,LYON PART DIEU,109.455782312999,297,3,181,10.0849907919,6.31740362811999,54,27.4719135802,6.58378684806999,0.14,0.12,0.34,0.26,0.08,0.06,35,17,6
2018,9,PARIS NORD,ARRAS,53.6642335766,281,7,44,13.7200757576,2.06830900243,44,19.3590909091,3.51928223844,0.186046511628,0.186046511628,0.279069767441999,0.186046511628,0.162790697674,0,18,8,1
2018,9,PARIS LYON,ANNECY,228.207446809,190,2,37,20.7788288288,3.90957446809,32,35.328125,8.56117021277,0.0625,0.25,0.125,0.5,0.03125,0.03125,32,13,2
2018,9,PARIS EST,METZ,85.5639344261999,308,3,61,8.99590163934,1.7256284153,38,21.6333333332999,2.67393442623,0.235294117647,0.176470588235,0.0882352941176,0.441176470588,0.0588235294118,0,21,10,1
2018,9,ST PIERRE DES CORPS,PARIS MONTPARNASSE,66.9871465296,389,0,185,5.78198198198,2.86580976864,99,14.0126262626,4.39164524422,0.0757575757576,0.318181818182,0.378787878788,0.136363636363999,0.0606060606061,0.030303030303,18,9,2
2018,9,RENNES,PARIS MONTPARNASSE,104.25,558,2,209,6.01156299841,2.32011390887,49,21.7547619048,4.19544364508,0.133333333333,0.311111111111,0.177777777778,0.2,0.0888888888889,0.0888888888889,33,6,2
2018,9,LYON PART DIEU,PARIS LYON,120.743089431,615,0,377,5.23054818744,3.32788617885999,70,19.5671428571,2.92967479675,0.132352941176,0.176470588235,0.220588235294,0.25,0.0882352941176,0.132352941176,42,10,0
2018,9,PARIS VAUGIRARD,RENNES,124,27,0,3,3.53333333333,-0.0265432098765,2,16.1666666667,2.70925925926,0,0,0.5,0.5,0,0,1,0,0
2018,9,PARIS EST,FRANCFORT,219.195857988,170,1,28,8.4630952381,1.39319526627,29,36.3281609195,10.28234714,0.136363636363999,0.136363636363999,0.363636363636,0.272727272727,0.0454545454545,0.0454545454545,29,13,4
2018,9,STUTTGART,PARIS EST,184.067011494,145,0,135,5.38691358025,5.04942528736,19,29.5973684211,6.40494252874,0.235294117647,0,0.352941176471,0.235294117647,0,0.176470588235,18,4,3
2018,9,PARIS EST,REIMS,46.0195121951,206,1,34,7.28578431373,1.04154471545,27,11.5104938272,2.17284552846,0.157894736842,0.0526315789474,0.210526315789,0.473684210525999,0.105263157895,0,6,1,0
2018,9,PARIS LYON,BARCELONA,381.989444444,60,0,16,14.5854166667,3.65944444444,15,44.8,13.5333333333,0.133333333333,0.133333333333,0.0666666666666999,0.466666666667,0.133333333333,0.0666666666666999,15,8,2
2018,9,MARNE LA VALLEE,MARSEILLE ST CHARLES,215.938110749,310,3,146,12.9930365297,6.28034744843,51,53.1571895425,10.967752443,0.183673469388,0.183673469388,0.34693877551,0.224489795918,0.0204081632653,0.0408163265306,51,30,12
2018,9,ANNECY,PARIS LYON,228.208791209,183,1,11,8.90909090908999,0.538461538462,52,39.0189102564,13.0546703297,0.153846153846,0.403846153846,0.25,0.0769230769231,0.0961538461538,0.0192307692308,52,17,9
2018,9,PARIS LYON,BELLEGARDE (AIN),160.799043062,209,0,46,14.5648550725,2.99681020734,37,33.5292792793,7.51961722488,0.138888888889,0.138888888889,0.277777777778,0.416666666667,0.0277777777778,0,23,12,2
2018,9,ARRAS,PARIS NORD,54.3184931507,295,3,107,9.03130841121,3.50742009131999,78,17.522008547,5.52151826484,0.0555555555556,0.333333333333,0.458333333333,0.111111111111,0.0416666666667,0,22,13,4
2018,9,PARIS MONTPARNASSE,VANNES,158.015686275,256,1,38,6.65219298245999,0.613594771242,28,22.8928571429,3.53725490196,0.0740740740741,0.222222222222,0.259259259259,0.333333333333,0,0.111111111111,18,7,0
2018,9,NANCY,PARIS EST,93.7770034843,287,0,52,7.05897435897,1.33977932636,30,17.6677777778,2.08478513357,0.12,0.04,0.16,0.56,0.04,0.08,13,3,1
2018,9,NIMES,PARIS LYON,176.993485342,310,3,195,10.5316239316,6.80760043431,53,50.3242138364999,8.78631921824,0.307692307692,0.288461538462,0.173076923076999,0.134615384615,0.0384615384615,0.0576923076923,41,27,13
2018,9,LE MANS,PARIS MONTPARNASSE,61.2610966057,383,0,216,5.08433641975,2.98054830287,109,12.0729357798,4.08794604003,0.0175438596490999,0.228070175439,0.350877192982,0.19298245614,0.105263157895,0.105263157895,22,4,1
2018,9,PARIS MONTPARNASSE,TOURS,78.9318181818,176,0,24,9.43194444444,0.862121212121,32,18.4822916667,4.35113636364,0.05,0.4,0.3,0.25,0,0,10,5,1
2018,9,ST MALO,PARIS MONTPARNASSE,173.555555555999,90,0,4,10.15,0.500925925925999,5,12.6533333332999,2.93111111111,0,0,0.25,0.25,0.5,0,1,0,0
2018,9,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,168.412371133999,97,0,13,4.62564102564,0.493298969072,15,17.3033333333,3.33591065292,0.266666666667,0.133333333333,0.133333333333,0.333333333333,0.0666666666666999,0.0666666666666999,7,1,0
2018,9,STRASBOURG,PARIS EST,112.729613734,466,0,219,8.21445966514,3.91845493562,64,22.3354166667,3.59291845494,0.229508196721,0.0819672131148,0.262295081966999,0.245901639344,0.0491803278689,0.131147540984,36,10,3
2018,9,MARSEILLE ST CHARLES,LILLE,307.779661017,179,2,43,10.9968992248,2.68229755179,36,35.6277777778,9.2395480226,0.0833333333333,0.25,0.333333333333,0.194444444444,0.0833333333333,0.0555555555556,36,12,7
2018,9,LILLE,LYON PART DIEU,190.23046875,259,3,97,8.02749140893,3.09537760417,36,28.9518518519,5.80559895833,0.181818181818,0.121212121212,0.272727272727,0.272727272727,0.0606060606061,0.0909090909091,28,13,4
2018,9,PARIS VAUGIRARD,BORDEAUX ST JEAN,169.943396226,53,0,8,6.76666666666999,0.544025157232999,3,15.9777777778,1.06194968553,0,0.333333333333,0,0.666666666667,0,0,1,0,0
2018,9,DIJON VILLE,PARIS LYON,101.496368038999,415,2,271,6.99704797048,4.70242130751,60,24.1033333333,3.93728813559,0.105263157895,0.228070175439,0.473684210525999,0.157894736842,0.0350877192981999,0,39,13,2
2018,9,LYON PART DIEU,MARSEILLE ST CHARLES,105.391304347999,512,6,307,10.1728013029,6.28247694335,130,38.303974359,11.4169960474,0.172131147540999,0.172131147540999,0.344262295081999,0.204918032787,0.0409836065574,0.0655737704918,106,47,20
2018,9,PARIS LYON,ZURICH,240.514420804,141,0,32,10.4369791666999,2.16690307329,19,49.9622807018,8.88687943261999,0.235294117647,0.235294117647,0.0588235294118,0.294117647059,0.117647058824,0.0588235294118,19,12,3
2018,9,PARIS MONTPARNASSE,ANGERS SAINT LAUD,96.8262032086,375,1,41,8.58170731707,0.58128342246,48,20.1475694444,3.85022281639999,0.209302325581,0.325581395349,0.209302325581,0.186046511628,0.046511627907,0.0232558139534999,28,9,1
2018,9,STRASBOURG,NANTES,288.871794872,39,0,3,3.33333333333,0.0970085470085,10,31.125,9.48931623931999,0.4,0.2,0.3,0,0,0.1,10,2,1
2018,9,MONTPELLIER,PARIS LYON,206.996721311,308,3,113,13.1815634218,4.9168852459,40,62.5058333333,8.77557377048999,0.384615384614999,0.307692307692,0.128205128205,0.102564102564,0.0512820512821,0.025641025641,40,27,13
2018,9,PARIS LYON,AVIGNON TGV,160.983772819,496,3,79,14.2312236286999,1.9537525355,65,36.0015384615,4.67346179851,0.184615384615,0.184615384615,0.153846153846,0.446153846154,0,0.0307692307692,51,30,8
2018,9,QUIMPER,PARIS MONTPARNASSE,228.540650407,246,0,10,9.7,0.394308943089,17,31.2794117646999,4.79403794038,0.294117647059,0.294117647059,0.0588235294118,0.235294117647,0.0588235294118,0.0588235294118,17,5,1
2018,9,BORDEAUX ST JEAN,PARIS MONTPARNASSE,146.740740741,784,1,281,8.1490510083,2.77809706258,107,23.9161993769,5.15466155811,0.151515151515,0.393939393939,0.20202020202,0.151515151515,0.0606060606061,0.0404040404039999,66,24,3
2018,9,ANGERS SAINT LAUD,PARIS MONTPARNASSE,97.4417344173,369,0,191,5.58795811518,3.03066847335,41,22.5825203252,4.1428635953,0.194444444444,0.25,0.277777777778,0.138888888889,0.138888888889,0,20,9,1
2018,9,GENEVE,PARIS LYON,194.263089802,220,1,152,2.88059210525999,2.00304414003,18,29.0833333333,3.05159817352,0.214285714286,0.357142857143,0.285714285714,0.0714285714286,0.0714285714286,0,17,4,1
2018,9,PARIS LYON,DIJON VILLE,97.325415677,424,3,79,12.9765822784999,2.19944576405,45,30.3462962963,3.04133016627,0.0909090909091,0.0909090909091,0.204545454545,0.5,0.0909090909091,0.0227272727272999,36,19,3
2018,9,DOUAI,PARIS NORD,82.1216931217,189,0,38,10.7692982456,2.29656084656,50,17.4323333333,5.44550264549999,0.0666666666666999,0.377777777778,0.4,0.133333333333,0.0222222222221999,0,14,8,3
2018,9,METZ,PARIS EST,85.7342192691,302,1,150,8.46888888889,4.27021040975,72,20.2657407407,5.38776301218,0.131147540984,0.147540983607,0.295081967213,0.311475409836,0.0655737704918,0.0491803278689,29,13,5
2018,9,AIX EN PROVENCE TGV,PARIS LYON,183.719072165,389,1,188,6.70780141844,3.32457044674,32,48.4833333333,4.69613402062,0.214285714286,0.392857142857,0.107142857143,0.25,0.0357142857143,0,32,18,10
2018,9,PARIS LYON,VALENCE ALIXAN TGV,130.973421927,303,2,67,13.726119403,2.80957918051,51,29.887254902,6.35149501661,0.122448979592,0.122448979592,0.183673469388,0.489795918367,0.0816326530612,0,40,17,6
2018,9,NANTES,PARIS VAUGIRARD,145.5,54,0,12,12.9805555555999,2.81080246914,9,29.9944444444,6.77777777778,0,0.222222222222,0.333333333333,0.444444444444,0,0,4,4,1
2018,9,LAUSANNE,PARIS LYON,219.325883837999,133,1,95,4.13333333333,3.05530303029999,10,32,3.02272727273,0.222222222222,0.111111111111,0.333333333333,0.222222222222,0.111111111111,0,10,4,1
2018,9,PARIS MONTPARNASSE,LA ROCHELLE VILLE,171.231481481,216,0,33,5.03838383838,0.483024691358,17,18.6470588235,1.98148148148,0,0.529411764706,0.0588235294118,0.235294117647,0,0.176470588235,9,1,0
2018,9,PARIS MONTPARNASSE,POITIERS,99.1362683438,477,0,65,7.05897435897,0.644549266247,72,13.7863425926,3.09105520615,0.037037037037,0.425925925926,0.277777777778,0.240740740741,0,0.0185185185185,22,4,0
2018,9,PARIS MONTPARNASSE,LE MANS,59.8544152745,419,0,44,8.57878787879,0.552744630072,57,12.6850877193,1.96201272872,0.108108108108,0.351351351351,0.243243243242999,0.27027027027,0,0.027027027027,15,3,1
2018,9,LA ROCHELLE VILLE,PARIS MONTPARNASSE,171.23364486,214,0,12,8.83333333333,0.495327102804,25,20.7026666667,4.2558411215,0.12,0.32,0.32,0.08,0.12,0.04,12,3,1
2018,9,PARIS MONTPARNASSE,QUIMPER,227.296,251,1,38,6.65219298245999,0.637933333333,19,34.6842105263,3.432,0.210526315789,0.263157894737,0.263157894737,0.210526315789,0,0.0526315789474,19,7,2
2018,9,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,168.044247787999,114,1,17,9.19803921568999,0.938495575221,19,20.6912280702,5.3685840708,0.105263157895,0.210526315789,0.210526315789,0.315789473684,0.157894736842,0,9,3,0
2018,9,PARIS MONTPARNASSE,ST PIERRE DES CORPS,67.6229050279,358,0,59,7.42542372881,0.880772811917999,61,14.8338797814,3.40442271881,0.025641025641,0.282051282051,0.358974358974,0.333333333333,0,0,15,6,1
2018,9,PARIS MONTPARNASSE,TOULOUSE MATABIAU,262.801169590999,171,0,24,8.62083333333,0.905263157895,27,28.9839506173,7.51764132553999,0.185185185185,0.37037037037,0.259259259259,0.185185185185,0,0,27,9,1
2018,9,PARIS MONTPARNASSE,ANGOULEME,133.38362069,232,0,38,7.2899122807,0.924856321839,31,21.1048387097,3.69662356321999,0.0333333333333,0.333333333333,0.333333333333,0.3,0,0,17,4,2
2018,9,PARIS LYON,CHAMBERY CHALLES LES EAUX,184.122807018,172,1,38,25.9776315789,5.55633528265,56,31.1741071429,11.4019493177,0.0181818181818,0.490909090909,0.163636363636,0.272727272727,0.0363636363636,0.0181818181818,40,17,5
2018,9,MONTPELLIER,LYON PART DIEU,120.651408451,288,4,107,13.7246105919,5.26156103286,59,37.2135593219999,7.66602112676,0.160714285714,0.303571428571,0.321428571429,0.160714285714,0.0357142857143,0.0178571428570999,41,19,8
2018,9,NANTES,PARIS MONTPARNASSE,134.674180328,488,0,180,5.43712962963,1.94214480874,50,26.7096666667,4.59552595628,0.18,0.24,0.34,0.14,0.1,0,28,14,3
2018,9,BORDEAUX ST JEAN,TOURCOING,298.580645161,31,0,7,3.72619047619,0.725268817203999,4,27.75,6.80645161289999,0,0,0.75,0,0,0.25,4,2,0
2018,9,PARIS MONTPARNASSE,BORDEAUX ST JEAN,149.244039271,714,1,96,7.14930555556,0.699158485273,52,23.0509615384999,1.63066853669999,0.0769230769231,0.403846153846,0.269230769231,0.25,0,0,37,10,1
2018,9,FRANCFORT,PARIS EST,220.453968254,170,2,65,4.49717948718,1.9625,24,31.3104166667,6.97380952381,0.272727272727,0.0909090909091,0.363636363636,0.136363636363999,0.0909090909091,0.0454545454545,24,8,2
2018,9,PARIS LYON,GRENOBLE,184.473913042999,231,1,47,18.3464539007,3.50115942029,42,37.0162698413,8.53717391303999,0.0952380952381,0.214285714286,0.309523809524,0.357142857143,0.0238095238095,0,38,15,7
2018,9,LYON PART DIEU,MARNE LA VALLEE,108.674242424,266,2,159,13.6104821803,8.32537878788,58,32.6643678161,8.36470959596,0.103448275862,0.293103448276,0.327586206897,0.189655172414,0.0689655172414,0.0172413793103,43,16,8
2018,9,RENNES,PARIS VAUGIRARD,116,27,0,2,2.275,0.174074074074,0,0,-0.326543209877,,,,,,,0,0,0
2018,9,MARSEILLE ST CHARLES,MADRID,442.562777778,30,0,6,3.51111111111,0.741111111111,2,38.5,0.266666666667,0.5,0,0.5,0,0,0,2,2,0
2018,9,LILLE,PARIS NORD,63.9064885496,529,5,127,7.83412073491,1.83734096692,95,15.0107017544,3.02417302799,0.0833333333333,0.178571428570999,0.345238095238,0.273809523809999,0.0714285714286,0.047619047619,17,8,4
2018,9,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,82.0560747664,214,0,147,7.13877551019999,4.93239875389,46,15.3797101449,2.94774143302,0.135135135135,0.27027027027,0.243243243242999,0.108108108108,0.0810810810811,0.162162162162,20,5,0
2018,10,PARIS LYON,BELLEGARDE (AIN),160.47029703,202,0,25,8.77933333333,0.778135313531,34,24.3205882353,5.62037953795,0.147058823529,0.352941176471,0.323529411765,0.117647058824,0.0294117647059,0.0294117647059,24,9,2
2018,10,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,78.0612244898,196,0,20,10.9175,0.757312925169999,29,17.4994252874,3.2125,0.125,0.125,0.25,0.4375,0.0625,0,11,4,2
2018,10,MULHOUSE VILLE,PARIS LYON,171.798076923,314,2,154,5.64329004329,2.7906517094,32,21.8234375,2.98269230769,0.142857142857,0.142857142857,0.392857142857,0.107142857143,0.107142857143,0.107142857143,15,5,2
2018,10,FRANCFORT,PARIS EST,226.405524345,178,0,64,5.68020833333,2.33146067415999,26,30.3974358973999,6.87799625468,0.36,0.08,0.12,0.2,0.12,0.12,26,11,2
2018,10,METZ,PARIS EST,85.8754098360999,307,2,142,6.98849765258,3.27284153005,71,19.1650234742,5.04808743169,0.169491525423999,0.203389830508,0.372881355932,0.152542372881,0.0847457627118999,0.0169491525424,28,11,5
2018,10,STRASBOURG,PARIS EST,112.616525424,472,0,238,8.11260504202,4.16091101695,71,26.1403755869,4.98672316384,0.166666666667,0.0909090909091,0.181818181818,0.333333333333,0.030303030303,0.19696969697,42,20,6
2018,10,NANTES,STRASBOURG,306.594594595,37,0,15,8.45222222222,3.48918918919,8,32.33125,8.77387387387,0.125,0.5,0.25,0.125,0,0,8,4,1
2018,10,ARRAS,PARIS NORD,51.6687116564,330,4,123,7.0701897019,2.88185071575,71,19.0988262911,4.79279141104,0.1,0.316666666667,0.416666666667,0.133333333333,0.0333333333333,0,25,6,5
2018,10,DOUAI,PARIS NORD,78.7281553398,208,2,54,7.50432098765,2.13665048544,41,17.5329268293,4.19862459547,0.0294117647059,0.323529411765,0.441176470588,0.176470588235,0.0294117647059,0,14,3,3
2018,10,PARIS LYON,GRENOBLE,184.548523207,239,2,42,17.3611111110999,2.77053445851,40,40.1,10.3670886076,0.205128205128,0.102564102564,0.230769230769,0.384615384614999,0.0512820512821,0.025641025641,40,21,6
2018,10,MARSEILLE ST CHARLES,PARIS LYON,197.920454545,440,0,114,9.4216374269,2.33829545455,61,56.806557377,9.60537878788,0.147540983607,0.409836065574,0.245901639344,0.147540983607,0.0327868852459,0.016393442623,61,35,15
2018,10,PARIS LYON,MULHOUSE VILLE,167.909722222,290,2,43,17.9484496124,2.41875,46,29.3757246377,5.55792824074,0.282608695652,0.0869565217391,0.195652173913,0.282608695652,0.108695652174,0.0434782608696,33,15,5
2018,10,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,168.009090909,112,2,11,5.68787878788,-0.00560606060606,13,19.6615384615,3.96560606061,0.0769230769231,0.307692307692,0.153846153846,0.153846153846,0.307692307692,0,9,2,0
2018,10,MARSEILLE ST CHARLES,LYON PART DIEU,102.85770751,514,8,156,8.4764957265,2.63376152833,143,26.8114219114,10.6436758892999,0.125874125874,0.230769230769,0.405594405594,0.0979020979021,0.111888111888,0.027972027972,90,27,12
2018,10,PARIS LYON,ITALIE,427.395789474,96,1,27,15.2135802469,4.09719298246,21,62.1904761905,13.3421052631999,0.2,0.05,0.35,0.35,0.05,0,21,10,6
2018,10,PARIS EST,NANCY,95.2536231884,279,3,40,14.7204166667,2.03025362319,16,23.7302083333,2.33556763285,0.1875,0.25,0.1875,0.3125,0.0625,0,15,7,3
2018,10,MARNE LA VALLEE,LYON PART DIEU,109.674740484,290,1,185,11.2842342342,7.34723183391,50,36.37,7.60288350633999,0.122448979592,0.204081632652999,0.34693877551,0.224489795918,0.0816326530612,0.0204081632653,37,18,8
2018,10,PARIS LYON,MARSEILLE ST CHARLES,198.616557734,463,4,72,19.4275462963,2.71604938272,73,42.8520547945,8.51492374728,0.246575342466,0.27397260274,0.109589041096,0.342465753425,0.027397260274,0,73,38,15
2018,10,NICE VILLE,PARIS LYON,345.151898734,161,3,43,8.57248062016,2.40601265823,37,44.5878378377999,11.5143459916,0.243243243242999,0.297297297297,0.324324324324,0.135135135135,0,0,37,23,5
2018,10,PARIS MONTPARNASSE,LAVAL,90.8706467662,201,0,26,5.23269230769,0.316749585406,17,14.1588235294,2.9,0.153846153846,0.230769230769,0.230769230769,0.307692307692,0.0769230769231,0,6,1,0
2018,10,BORDEAUX ST JEAN,TOURCOING,300.785714286,28,0,7,2.70714285714,0.620833333333,6,43.1666666667,11.7142857143,0,0,0.75,0.25,0,0,6,4,1
2018,10,LAUSANNE,PARIS LYON,222.698452380999,140,0,102,3.68921568627,2.77738095238,9,53.1462962963,3.88380952380999,0.111111111111,0.444444444444,0.333333333333,0.111111111111,0,0,9,5,4
2018,10,TOURS,PARIS MONTPARNASSE,80.5372340426,188,0,18,3.47037037036999,0.335992907801,51,13.3320261438,4.22624113475,0.15625,0.28125,0.34375,0.125,0.0625,0.03125,15,4,0
2018,10,PARIS MONTPARNASSE,VANNES,158.698347107,243,1,35,10.1433333333,1.02637741047,28,29.4642857142999,4.50599173554,0.392857142857,0.285714285714,0,0.178571428570999,0.107142857143,0.0357142857143,21,9,3
2018,10,DIJON VILLE,PARIS LYON,100.086746987999,417,2,258,5.76879844960999,3.69248995984,37,30.6720720721,3.37024096385999,0.108108108108,0.216216216216,0.486486486485999,0.0810810810811,0.0810810810811,0.027027027027,22,10,6
2018,10,ANGERS SAINT LAUD,PARIS MONTPARNASSE,99.0857908846999,373,0,196,4.82406462585,2.66957104558,47,17.875177305,3.78418230563,0.0697674418604999,0.348837209302,0.325581395349,0.186046511628,0.0232558139534999,0.046511627907,20,6,1
2018,10,PARIS MONTPARNASSE,RENNES,103.709618875,554,3,74,7.41328828828999,0.616908650938,42,29.5015873015999,3.11842105263,0.358974358974,0.179487179487,0.0769230769231,0.25641025641,0.128205128205,0,26,13,5
2018,10,MARSEILLE ST CHARLES,LILLE,301.5,169,3,54,6.42283950617,2.08072289157,52,40.0756410256,14.9059236948,0.230769230769,0.269230769231,0.346153846154,0.0576923076923,0.0576923076923,0.0384615384615,52,17,8
2018,10,PARIS VAUGIRARD,BORDEAUX ST JEAN,170.285714286,56,0,5,2.03,-0.308035714285999,2,10.1583333333,0.406547619048,0,0.5,0.5,0,0,0,0,0,0
2018,10,PERPIGNAN,PARIS LYON,302.434482759,156,11,51,9.18366013072,3.30011494253,26,80.6929487179,15.913908046,0.346153846154,0.5,0.0769230769231,0.0769230769231,0,0,26,19,11
2018,10,PARIS LYON,TOULON,238.328431373,209,5,40,13.63125,2.34272875817,33,37.5585858586,7.15449346405,0.272727272727,0.121212121212,0.121212121212,0.393939393939,0.0606060606061,0.030303030303,33,16,4
2018,10,LYON PART DIEU,RENNES,238.513157895,77,1,46,8.15760869565,4.9923245614,11,36.1833333333,7.98201754386,0.454545454544999,0.0909090909091,0.272727272727,0.0909090909091,0.0909090909091,0,11,5,2
2018,10,PARIS MONTPARNASSE,LE MANS,62.5257985258,408,1,45,5.9237037037,0.317731367731,43,12.2441860465,0.92846027846,0.0689655172414,0.275862068966,0.275862068966,0.275862068966,0.0689655172414,0.0344827586207,10,1,0
2018,10,PARIS MONTPARNASSE,NANTES,132.455301455,482,1,44,7.4678030303,0.356687456687,50,23.8416666667,4.13704088704,0.18,0.42,0.2,0.12,0,0.08,27,10,4
2018,10,PARIS EST,STRASBOURG,113.295302013,451,4,63,13.3658730158999,1.79190902312,27,32.924691358,2.01845637584,0.192307692308,0.192307692308,0.0384615384615,0.461538461538,0.115384615385,0,22,8,4
2018,10,NANTES,PARIS VAUGIRARD,145.639344262,61,0,20,10.4016666666999,3.31038251366,11,23.8181818182,6.09863387978,0.181818181818,0.0909090909091,0.545454545454999,0.0909090909091,0.0909090909091,0,3,2,1
2018,10,QUIMPER,PARIS MONTPARNASSE,228.098765432,244,1,22,5.7696969697,0.531481481480999,26,31.9064102563999,5.70953360768,0.2,0.32,0,0.44,0.04,0,26,8,2
2018,10,PARIS NORD,DOUAI,66.9947089947,191,2,31,15.1677419354999,2.3069664903,35,24.38,4.10379188713,0.181818181818,0.242424242424,0.333333333333,0.181818181818,0.030303030303,0.030303030303,17,8,3
2018,10,LILLE,PARIS NORD,63.9393414210999,583,6,156,8.27275641026,2.18939919122,79,20.6824894515,2.81060080878,0.123287671233,0.301369863014,0.232876712329,0.205479452055,0.123287671233,0.013698630137,31,12,6
2018,10,PARIS LYON,DIJON VILLE,96.805,403,3,58,20.0721264368,2.64029166667,44,37.8196969697,4.70654166667,0.139534883720999,0.093023255814,0.116279069767,0.558139534883999,0.0697674418604999,0.0232558139534999,34,17,6
